Gene seq,Link to JGI page
178,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_012842_360_1094
5830,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_001666_177_2135
564,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_056271_87_650
815,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_005731_2_1390
423,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_174623_1_423
432,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_011021_3_1151
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_015601_3_542
130,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_040729_2_730
103,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_035905_142_762
351,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_184558_64_414
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_085337_3_557
807,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_030488_3_809
255,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_017937_2_901
47,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_030789_40_807
375,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_140595_1_375
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_009927_3_542
396,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300057143&data_type=assembled&gene_oid=Ga0529053_202705_3_398
69,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_012418_81_1070
47,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_019161_1_840
201,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_005496_2_1519
64,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_013438_10_1032
43,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_022812_1_762
248,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_003647_86_1969
91,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_011635_23_1009
98,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_017891_1_891
14,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_021184_108_818
51,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_014591_2_979
74,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_004349_35_1810
146,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_003300_1_2052
65,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037768&data_type=assembled&gene_oid=Ga0401329_013923_12_1016
64,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_035790_2_826
99,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_024117_59_982
123,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_032271_1_858
807,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_003284_306_2069
55,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_041676_3_776
10,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_082300_3_578
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_061009_3_614
160,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_003000_1_1875
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_015047_2_1183
126,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_032228_59_868
52,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_024358_1_978
131,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_018904_2_1081
17,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_040529_40_786
13,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_082784_11_577
48,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035577&data_type=assembled&gene_oid=Ga0374537_023431_101_994
91,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300048712&data_type=assembled&gene_oid=Ga0496907_04837_1_1353
19,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037758&data_type=assembled&gene_oid=Ga0401319_23733_1_546
66,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037758&data_type=assembled&gene_oid=Ga0401319_08479_15_881
50,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037758&data_type=assembled&gene_oid=Ga0401319_08972_1_876
67,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037758&data_type=assembled&gene_oid=Ga0401319_03710_2_1210
42,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_000156_2648_4759
70,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_005757_312_2438
21,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_033279_74_1273
561,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_194834_2_562
194,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_044457_134_1114
17,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_045809_1_1098
97,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_045990_2_778
331,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_010076_1_1881
24,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_115400_28_714
16,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_096215_1_744
20,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_145155_3_626
46,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_018526_882_1664
6,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300046044&data_type=assembled&gene_oid=Ga0455847_042855_1_1134
1173,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_000028_3460_4632
825,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_000482_2156_2980
193,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_014421_2_1081
6,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_012680_2_1141
300,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_100159_1_300
238,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_017068_46_1008
300,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_266404_2_301
2947,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_002907_72_1946
1045,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_002814_91_2025
615,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_034073_1_615
84,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_030387_1_786
2231,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_000028_4663_5622
375,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_162447_3_377
549,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300052335&data_type=assembled&gene_oid=Ga0529045_000028_7256_7804
61,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_008655_2_1105
876,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_003073_1_1617
67,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_005697_4_1116
160,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_006561_1_1230
130,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_010101_9_1046
93,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_008993_2_1090
678,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_001836_3_1802
90,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_007851_122_1147
144,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_007893_120_1145
96,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_023665_1_729
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_030208_7_657
55,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_020054_2_784
47,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300035589&data_type=assembled&gene_oid=Ga0374545_012761_21_947
227,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_005847_30_1793
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_047640_1_660
98,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_017484_1_1113
145,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_007866_86_1648
37,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_042381_1_702
25,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_035576_55_771
33,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_048374_1_654
214,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_012189_140_1336
111,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_009860_2_1480
18,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_055025_2_610
14,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_062297_3_572
213,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_006667_18_1781
465,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_006800_3_1754
42,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_024153_2_946
71,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_019561_27_977
45,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_036104_86_763
58,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_023952_27_938
61,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_022688_147_977
302,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_005577_25_1884
123,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_015254_135_1193
252,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_005598_120_1883
40,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_047876_3_656
394,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_004786_73_1947
89,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_008391_2_1498
143,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_036776_3_758
50,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_035258_20_775
31,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_039975_2_724
22,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_056661_10_603
90,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037778&data_type=assembled&gene_oid=Ga0401327_006447_2_1636
39,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_019980_2_673
40,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_004320_2_1234
54,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_022858_13_699
154,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_004497_5_1324
271,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_005157_26_1219
104,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_016756_3_707
56,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_020992_2_619
129,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_004632_3_1310
63,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_007954_2_1075
75,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_035798_1_576
160,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_009571_56_1006
51,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_033857_36_590
149,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_001546_1_1878
97,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_004306_19_1344
41,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_009472_1_1008
55,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_005390_8_1240
487,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_002501_110_1642
28,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300037753&data_type=assembled&gene_oid=Ga0401331_019598_3_746
611,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300060819&data_type=assembled&gene_oid=Ga0557862_04256_53_1480
728,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300060819&data_type=assembled&gene_oid=Ga0557862_02366_113_1948
540,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_098556_2_541
576,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_004636_1047_1622
450,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_006973_1_450
38,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_080323_3_590
5080,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_003475_123_1994
189,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_318259_138_326
326,https://img.jgi.doe.gov/cgi-bin/mer/main.cgi?section=MetaGeneDetail&page=genePageMainFaa&taxon_oid=3300050588&data_type=assembled&gene_oid=Ga0504723_003534_26_1984
